iso3,country,year,month,year_month,date,monthly_total_mm_pop,monthly_mean_daily_mm_pop,monthly_max_1d_mm_pop,monthly_max_3d_mm_pop,monthly_max_5d_mm_pop,monthly_p95_daily_mm_pop,monthly_p99_daily_mm_pop,monthly_n_days_above_20mm_pop,monthly_n_days_above_50mm_pop,n_days_observed
VGB,British Virgin Islands,2017,11,2017-11,2017-11-01,251.98713003962285,8.399571001320762,56.22604036780434,92.03378833152311,148.25982869932744,38.87075515762795,53.11771625945679,7,1,30
VGB,British Virgin Islands,2017,12,2017-12,2017-12-01,115.09424673640906,3.7127176366583567,22.207734042187784,30.679004640671593,42.144233886594186,12.461022788396182,19.87763548441923,1,0,31
VGB,British Virgin Islands,2018,1,2018-01,2018-01-01,146.8341859127171,4.736586642345713,19.394115644744375,32.15317968751914,36.57832066371031,14.670108589979929,18.088904888361284,0,0,31
VGB,British Virgin Islands,2018,2,2018-02,2018-02-01,130.1132011803353,4.646900042154832,20.346476278021832,29.99413119088286,41.16645876435152,16.191591013479748,19.713755901209712,1,0,28
VGB,British Virgin Islands,2018,3,2018-03,2018-03-01,123.96946306274741,3.999014937507981,21.047166117760213,41.71634409952552,41.71634409952552,18.343245129585142,20.69914850521571,1,0,31
VGB,British Virgin Islands,2018,4,2018-04,2018-04-01,52.12015372218367,1.7373384574061224,12.99948148060822,16.741226517966535,21.89835782080918,9.714387586888664,12.240302829052725,0,0,30
VGB,British Virgin Islands,2018,5,2018-05,2018-05-01,61.50963209174711,1.984181680378939,61.20997089228662,61.20997089228663,61.35107297726189,0.07962844784033019,42.87095071628703,1,1,31
VGB,British Virgin Islands,2018,6,2018-06,2018-06-01,134.2264288703463,4.47421429567821,61.25237456800059,68.07444091358067,129.32681548158126,34.04205675929164,53.374005153003424,3,1,30
VGB,British Virgin Islands,2018,7,2018-07,2018-07-01,62.214512253418015,2.0069197501102587,50.3216045187883,60.28013130918048,60.280131309180476,5.946453867314859,38.21268120026943,1,1,31
VGB,British Virgin Islands,2018,8,2018-08,2018-08-01,186.6005463393502,6.019372462559684,117.50993356622301,171.90325317367038,171.90325317367038,27.196659803723684,95.8806142257948,2,1,31
VGB,British Virgin Islands,2018,9,2018-09,2018-09-01,71.16444304187785,2.3721481013959282,28.860852185999576,162.9221359976855,171.90325317367038,18.111530586676928,26.100981312599895,1,0,30
VGB,British Virgin Islands,2018,10,2018-10,2018-10-01,126.11990026727015,4.068383879589359,34.69421328464729,68.54202691653171,68.54202691653171,25.82500840705434,33.70578216402441,3,0,31
