iso3,country,year,month,year_month,date,n_eq_nearby,monthly_max_mag_nearby,monthly_sum_shake_proxy,monthly_max_shake_proxy,monthly_min_dist_km
TTO,Trinidad and Tobago,2016,11,2016-11,2016-11-01,2,4.6,188.06791163594298,170.8063373257128,31.08306588792872
TTO,Trinidad and Tobago,2016,12,2016-12,2016-12-01,5,5.9,1350.6759870953338,807.8964661913873,19.638421984638825
TTO,Trinidad and Tobago,2017,1,2017-01,2017-01-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2017,2,2017-02,2017-02-01,1,5.8,71.34870539677848,71.34870539677848,481.9835140656888
TTO,Trinidad and Tobago,2017,3,2017-03,2017-03-01,1,4.8,209.85291196673214,209.85291196673214,35.95947141648189
TTO,Trinidad and Tobago,2017,4,2017-04,2017-04-01,1,4.6,134.2128021873032,134.2128021873032,79.30381951400516
TTO,Trinidad and Tobago,2017,5,2017-05,2017-05-01,1,4.7,168.81474216840203,168.81474216840203,56.454611013355084
TTO,Trinidad and Tobago,2017,6,2017-06,2017-06-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2017,7,2017-07,2017-07-01,1,4.8,56.217254551917605,56.217254551917605,299.39609858209155
TTO,Trinidad and Tobago,2017,8,2017-08,2017-08-01,2,4.8,222.60115268616585,131.28183230291742,129.77156385766298
TTO,Trinidad and Tobago,2017,9,2017-09,2017-09-01,2,4.6,40.24302566288087,21.62859268152257,444.38590786112167
TTO,Trinidad and Tobago,2017,10,2017-10,2017-10-01,2,4.8,129.0644256059973,69.59920104385421,256.6902270332382
TTO,Trinidad and Tobago,2017,11,2017-11,2017-11-01,1,5.5,360.12504076578216,360.12504076578216,89.13153982599216
TTO,Trinidad and Tobago,2017,12,2017-12,2017-12-01,1,4.6,126.25034424912566,126.25034424912566,91.53578380176101
TTO,Trinidad and Tobago,2018,1,2018-01,2018-01-01,5,4.9,945.1629709491833,262.67871942892566,14.08035830952957
TTO,Trinidad and Tobago,2018,2,2018-02,2018-02-01,1,4.5,112.05777774597013,112.05777774597013,92.36036964524507
TTO,Trinidad and Tobago,2018,3,2018-03,2018-03-01,1,4.6,152.73968920042813,152.73968920042813,53.442123851152935
TTO,Trinidad and Tobago,2018,4,2018-04,2018-04-01,2,4.7,176.39066657748353,153.7057913366071,75.20692784357118
