id,time,year,month,year_month,mag,place,country,iso_a3,dist_km,shake_proxy
usp000jd3c,2012-01-05 22:02:39.680000+00:00,2012,1,2012-01,4.6,"8 km NW of San José de Ocoa, Dominican Republic",Turks and Caicos Islands,TCA,329.60138086534295,38.39544410897456
usp000jdpf,2012-01-19 06:28:19.090000+00:00,2012,1,2012-01,5.0,"38 km SSW of Boca de Yuma, Dominican Republic",Turks and Caicos Islands,TCA,472.06113645562505,29.849170491022004
usp000jdw6,2012-01-23 20:50:14.500000+00:00,2012,1,2012-01,5.1,"11 km S of Río San Juan, Dominican Republic",Turks and Caicos Islands,TCA,245.2636954696832,104.09183202708375
usp000jdx6,2012-01-24 14:33:30.760000+00:00,2012,1,2012-01,4.5,"6 km SSE of Río San Juan, Dominican Republic",Turks and Caicos Islands,TCA,241.82153250154758,53.07514803378779
usp000jdxt,2012-01-24 21:45:25.690000+00:00,2012,1,2012-01,4.6,"11 km SSE of Río San Juan, Dominican Republic",Turks and Caicos Islands,TCA,246.91223118805317,58.05463546608219
usp000jfxp,2012-03-08 02:51:32.400000+00:00,2012,3,2012-03,4.5,"12 km NNE of Belle-Anse, Haiti",Turks and Caicos Islands,TCA,350.49262182939225,30.82584156602213
usp000jg5j,2012-03-13 04:15:06.990000+00:00,2012,3,2012-03,4.5,"95 km NNE of Punta Cana, Dominican Republic",Turks and Caicos Islands,TCA,418.10733544997134,21.983227626542995
usp000jnqu,2012-07-07 20:32:38.230000+00:00,2012,7,2012-07,5.1,"4 km SE of Pescadería, Dominican Republic",Turks and Caicos Islands,TCA,363.04686764466356,57.76353238193245
usp000jnvh,2012-07-11 09:11:21.460000+00:00,2012,7,2012-07,4.5,"11 km NW of Guayabo Dulce, Dominican Republic",Turks and Caicos Islands,TCA,369.8364077238604,27.984042041543645
usp000js43,2012-09-10 22:03:31.250000+00:00,2012,9,2012-09,4.5,"126 km NNW of San Antonio, Puerto Rico",Turks and Caicos Islands,TCA,451.3395682041414,18.617809418220542
usp000ju04,2012-10-15 02:46:40.590000+00:00,2012,10,2012-10,4.5,"24 km ENE of Samaná, Dominican Republic",Turks and Caicos Islands,TCA,332.15164625705853,33.786395719179254
usp000ju2x,2012-10-17 03:30:48.410000+00:00,2012,10,2012-10,4.7,"6 km SSE of Peralta, Dominican Republic",Turks and Caicos Islands,TCA,333.00822693781845,42.35277032052003
usp000ju68,2012-10-19 17:15:55.220000+00:00,2012,10,2012-10,4.5,"7 km SSE of Tábara Arriba, Dominican Republic",Turks and Caicos Islands,TCA,334.14749330567906,33.45091005756081
usp000jz6d,2013-02-08 17:48:00.490000+00:00,2013,2,2013-02,4.7,"42 km SSW of El Cobre, Cuba",Turks and Caicos Islands,TCA,462.746616952387,22.139024898241512
pr13057002,2013-02-26 17:07:34.800000+00:00,2013,2,2013-02,5.1,Mona Passage,Turks and Caicos Islands,TCA,436.28321666137873,40.05189161872836
usb000ief5,2013-07-15 14:02:33.090000+00:00,2013,7,2013-07,4.9,"7 km E of San Francisco de Macorís, Dominican Republic",Turks and Caicos Islands,TCA,266.06949279574235,74.5139244922264
usc000mst1,2014-02-18 16:18:55.870000+00:00,2014,2,2014-02,4.5,"13 km SSE of Ramón Santana, Dominican Republic",Turks and Caicos Islands,TCA,412.49746321621006,22.608572378805604
usc000mwux,2014-02-23 03:39:18.350000+00:00,2014,2,2014-02,4.6,North Atlantic Ocean,Turks and Caicos Islands,TCA,393.9726988726029,27.82909954668383
pr14065002,2014-03-06 21:56:45.900000+00:00,2014,3,2014-03,4.6,"110 km NNE of Punta Cana, Dominican Republic",Turks and Caicos Islands,TCA,425.9652251501968,23.715280521788088
usc000nklf,2014-03-22 01:11:40.430000+00:00,2014,3,2014-03,4.6,"15 km N of Baradères, Haiti",Turks and Caicos Islands,TCA,379.0857272816449,29.979597815110484
pr14172008,2014-06-21 17:33:48.800000+00:00,2014,6,2014-06,4.5,"39 km SSE of La Romana, Dominican Republic",Turks and Caicos Islands,TCA,461.57614727673996,17.688871673696298
pr14255000,2014-09-12 02:12:43.200000+00:00,2014,9,2014-09,4.7,"18 km ENE of Miches, Dominican Republic",Turks and Caicos Islands,TCA,375.3091032018817,34.27888107782343
usc000tbb2,2015-01-02 19:11:44.930000+00:00,2015,1,2015-01,4.5,Dominican Republic region,Turks and Caicos Islands,TCA,191.96783622375082,68.10000442393836
usc000tf5r,2015-01-13 11:16:28.230000+00:00,2015,1,2015-01,4.7,"5 km WSW of Las Salinas, Dominican Republic",Turks and Caicos Islands,TCA,359.77967452209606,37.046600602955735
usb000tqe1,2015-02-18 19:58:17.190000+00:00,2015,2,2015-02,4.5,"3 km WNW of Pedro García, Dominican Republic",Turks and Caicos Islands,TCA,211.88814019960446,61.64399118277879
us20002y33,2015-07-17 03:35:28+00:00,2015,7,2015-07,4.5,"73 km NW of Aguadilla, Puerto Rico",Turks and Caicos Islands,TCA,488.5413037697498,15.457741416150508
us100041dj,2015-11-26 00:38:15.880000+00:00,2015,11,2015-11,4.6,"13 km SSE of San José de Ocoa, Dominican Republic",Turks and Caicos Islands,TCA,350.1910789290893,34.63935000543346
us100041dx,2015-11-26 01:47:55.430000+00:00,2015,11,2015-11,4.8,"14 km SSE of San José de Ocoa, Dominican Republic",Turks and Caicos Islands,TCA,351.67641577692405,43.285692116812974
us20004gn1,2015-12-12 00:32:21.080000+00:00,2015,12,2015-12,4.5,"12 km ENE of El Valle, Dominican Republic",Turks and Caicos Islands,TCA,347.4366953359598,31.30046590430228
us10004aw5,2016-01-02 15:25:43.030000+00:00,2016,1,2016-01,4.5,"4 km NNW of Castañuelas, Dominican Republic",Turks and Caicos Islands,TCA,183.46304081131186,71.05834180491117
