iso3,country,year,month,year_month,date,n_eq_nearby,monthly_max_mag_nearby,monthly_sum_shake_proxy,monthly_max_shake_proxy,monthly_min_dist_km
VGB,British Virgin Islands,2021,3,2021-03,2021-03-01,3,5.8,288.52336121231843,173.70209294146028,73.77250016752133
VGB,British Virgin Islands,2021,4,2021-04,2021-04-01,1,4.5,47.6307002801635,47.6307002801635,263.46778840601127
VGB,British Virgin Islands,2021,5,2021-05,2021-05-01,0,,0.0,0.0,
VGB,British Virgin Islands,2021,6,2021-06,2021-06-01,2,5.0,147.28025211624265,107.78492844887302,123.16157509861607
VGB,British Virgin Islands,2021,7,2021-07,2021-07-01,0,,0.0,0.0,
VGB,British Virgin Islands,2021,8,2021-08,2021-08-01,0,,0.0,0.0,
VGB,British Virgin Islands,2021,9,2021-09,2021-09-01,2,4.8,66.50081106568862,33.51371228824674,402.849909213377
VGB,British Virgin Islands,2021,10,2021-10,2021-10-01,2,4.8,212.83607239173358,164.24840542610815,84.9648548161092
VGB,British Virgin Islands,2021,11,2021-11,2021-11-01,1,5.0,106.68437147781414,106.68437147781414,217.31761130570652
VGB,British Virgin Islands,2021,12,2021-12,2021-12-01,0,,0.0,0.0,
VGB,British Virgin Islands,2022,1,2022-01,2022-01-01,0,,0.0,0.0,
VGB,British Virgin Islands,2022,2,2022-02,2022-02-01,1,5.0,45.07779134257512,45.07779134257512,389.614607737829
VGB,British Virgin Islands,2022,3,2022-03,2022-03-01,1,4.5,20.73442997321614,20.73442997321614,429.80417139189876
VGB,British Virgin Islands,2022,4,2022-04,2022-04-01,0,,0.0,0.0,
VGB,British Virgin Islands,2022,5,2022-05,2022-05-01,4,5.5,649.000642083424,491.22108518543155,27.04294079117498
VGB,British Virgin Islands,2022,6,2022-06,2022-06-01,2,5.1,233.0343896837166,171.58252937427574,145.305523087436
VGB,British Virgin Islands,2022,7,2022-07,2022-07-01,0,,0.0,0.0,
VGB,British Virgin Islands,2022,8,2022-08,2022-08-01,0,,0.0,0.0,
VGB,British Virgin Islands,2022,9,2022-09,2022-09-01,1,5.2,82.813958291234,82.813958291234,314.0249232409
VGB,British Virgin Islands,2022,10,2022-10,2022-10-01,3,4.7,67.689250041574,24.69475385786292,413.26580725996547
VGB,British Virgin Islands,2022,11,2022-11,2022-11-01,2,5.0,104.29842927535844,74.6108719749957,288.8352997927513
VGB,British Virgin Islands,2022,12,2022-12,2022-12-01,6,5.2,234.02489849102318,58.0484452643408,385.08866333959514
VGB,British Virgin Islands,2023,1,2023-01,2023-01-01,2,6.1,374.9251877040898,195.65397779972108,3.919606846860972
VGB,British Virgin Islands,2023,2,2023-02,2023-02-01,4,4.6,206.97640032740378,106.54950996626097,102.44133995982355
VGB,British Virgin Islands,2023,3,2023-03,2023-03-01,0,,0.0,0.0,
VGB,British Virgin Islands,2023,4,2023-04,2023-04-01,3,5.2,151.99638772743668,77.90862113369344,249.06582898835245
VGB,British Virgin Islands,2023,5,2023-05,2023-05-01,0,,0.0,0.0,
