time,precip_mm,rain_1d_mm,rain_3d_mm,rain_5d_mm,year,month,year_month
2024-10-23,6.542137424592741,6.542137424592741,29.98643208923941,35.64040664961489,2024,10,2024-10
2024-10-24,12.136948546882707,12.136948546882707,34.24313510798814,44.41154763322115,2024,10,2024-10
2024-10-25,4.4235988165760505,4.4235988165760505,23.10268478805149,46.54697945269819,2024,10,2024-10
2024-10-26,0.0,0.0,16.56054736345875,38.66673392456421,2024,10,2024-10
2024-10-27,3.3835018875284497,3.3835018875284497,7.807100704104493,26.486186675579958,2024,10,2024-10
2024-10-28,0.0,0.0,3.3835018875284426,19.94404925098722,2024,10,2024-10
2024-10-29,0.0,0.0,3.3835018875284426,7.807100704104514,2024,10,2024-10
2024-10-30,1.4670473109470097,1.4670473109470097,1.4670473109470026,4.850549198475473,2024,10,2024-10
2024-10-31,1.6646772562238297,1.6646772562238297,3.1317245671708323,6.515226454699303,2024,10,2024-10
2024-11-01,1.080801140165622,1.080801140165622,4.212525707336454,4.212525707336475,2024,11,2024-11
2024-11-02,0.0,0.0,2.7454783963894447,4.212525707336475,2024,11,2024-11
2024-11-03,0.0,0.0,1.0808011401656148,4.212525707336475,2024,11,2024-11
2024-11-04,8.128816278952277,8.128816278952277,8.12881627895227,10.874294675341742,2024,11,2024-11
2024-11-05,16.8972214190701,16.8972214190701,25.02603769802237,26.10683883818801,2024,11,2024-11
2024-11-06,0.17481542499204575,0.17481542499204575,25.20085312301442,25.200853123014436,2024,11,2024-11
2024-11-07,10.291560398276484,10.291560398276484,27.36359724233862,35.49241352129092,2024,11,2024-11
2024-11-08,0.2005394378512305,0.2005394378512305,10.666915261119753,35.69295295914215,2024,11,2024-11
2024-11-09,39.89496046477243,39.89496046477243,50.38706030090014,67.4590971449623,2024,11,2024-11
2024-11-10,3.051425569694336,3.051425569694336,43.146925472317996,53.613301295586545,2024,11,2024-11
2024-11-11,20.220798270130217,20.220798270130217,63.16718430459698,73.65928414072471,2024,11,2024-11
2024-11-12,54.85930108117134,54.85930108117134,78.13152492099589,118.22702482361957,2024,11,2024-11
2024-11-13,11.755829748816007,11.755829748816007,86.83592910011757,129.78231513458434,2024,11,2024-11
2024-11-14,0.0944612366368446,0.0944612366368446,66.7095920666242,89.98181590644877,2024,11,2024-11
2024-11-15,0.972440354933079,0.972440354933079,12.822731340385923,87.9028306916875,2024,11,2024-11
2024-11-16,1.8973505077342943,1.8973505077342943,2.9642520993042107,69.57938292929158,2024,11,2024-11
2024-11-17,7.520557180776976,7.520557180776976,10.390348043444341,22.240639028897213,2024,11,2024-11
2024-11-18,7.979079522747269,7.979079522747269,17.396987211258534,18.463888802828478,2024,11,2024-11
2024-11-19,12.44235274185815,12.44235274185815,27.941989445382386,30.81178030804978,2024,11,2024-11
2024-11-20,0.19188445249782432,0.19188445249782432,20.613316717103235,30.031224405614527,2024,11,2024-11
2024-11-21,0.0,0.0,12.634237194355967,28.133873897880232,2024,11,2024-11
2024-11-22,0.0,0.0,0.19188445249781722,20.613316717103256,2024,11,2024-11
2024-11-23,29.193193065092782,29.193193065092782,29.193193065092775,41.82743025944877,2024,11,2024-11
2024-11-24,24.67986856696672,24.67986856696672,53.873061632059496,54.06494608455734,2024,11,2024-11
2024-11-25,5.155728403260909,5.155728403260909,59.028790035320405,59.02879003532043,2024,11,2024-11
2024-11-26,22.914574026665615,22.914574026665615,52.75017099689324,81.94336406198605,2024,11,2024-11
2024-11-27,0.0,0.0,28.070302429926517,81.94336406198605,2024,11,2024-11
2024-11-28,0.4996544887693446,0.4996544887693446,23.414228515434953,53.2498254856626,2024,11,2024-11
2024-11-29,0.0,0.0,0.4996544887693375,28.569956918695883,2024,11,2024-11
2024-11-30,3.7648977107163337,3.7648977107163337,4.264552199485671,27.179126226151308,2024,11,2024-11
2024-12-01,3.0152574428411154,3.0152574428411154,6.780155153557442,7.279809642326808,2024,12,2024-12
2024-12-02,0.0,0.0,6.780155153557442,7.279809642326808,2024,12,2024-12
2024-12-03,1.7814498121931988,1.7814498121931988,4.796707255034307,8.561604965750663,2024,12,2024-12
2024-12-04,0.0,0.0,1.7814498121931917,8.561604965750663,2024,12,2024-12
2024-12-05,0.0,0.0,1.7814498121931917,4.796707255034329,2024,12,2024-12
2024-12-06,0.0,0.0,0.0,1.781449812193213,2024,12,2024-12
2024-12-07,0.0,0.0,0.0,1.781449812193213,2024,12,2024-12
2024-12-08,0.03055539012929994,0.03055539012929994,0.030555390129292835,0.03055539012931415,2024,12,2024-12
2024-12-09,2.5853310818230417,2.5853310818230417,2.6158864719523347,2.615886471952356,2024,12,2024-12
2024-12-10,8.331114944253178,8.331114944253178,10.947001416205513,10.947001416205534,2024,12,2024-12
2024-12-11,2.949343338530237,2.949343338530237,13.865789364606451,13.896344754735772,2024,12,2024-12
2024-12-12,0.0,0.0,11.280458282783409,13.896344754735772,2024,12,2024-12
2024-12-13,0.0,0.0,2.94934333853023,13.865789364606472,2024,12,2024-12
2024-12-14,4.3013900263519815,4.3013900263519815,4.301390026351974,15.581848309135411,2024,12,2024-12
2024-12-15,0.7276154727205834,0.7276154727205834,5.029005499072558,7.978348837602817,2024,12,2024-12
2024-12-16,0.4916549929769061,0.4916549929769061,5.520660492049464,5.520660492049486,2024,12,2024-12
2024-12-17,10.345230702007141,10.345230702007141,11.564501167704623,15.865891194056626,2024,12,2024-12
2024-12-18,20.59552157648522,20.59552157648522,31.43240727146926,36.46141277054184,2024,12,2024-12
2024-12-19,29.06348323877409,29.06348323877409,60.00423551726644,61.22350598296396,2024,12,2024-12
2024-12-20,1.4252608439950438,1.4252608439950438,51.08426565925434,61.92115135423841,2024,12,2024-12
2024-12-21,2.9285640121095695,2.9285640121095695,33.4173080948787,64.35806037337107,2024,12,2024-12
2024-12-22,3.6762256184443034,3.6762256184443034,8.03005047454891,57.68905528980824,2024,12,2024-12
2024-12-23,0.0,0.0,6.604789630553865,37.093533713323026,2024,12,2024-12
2024-12-24,0.14377774512545669,0.14377774512545669,3.820003363569753,8.173828219674387,2024,12,2024-12
2024-12-25,0.0,0.0,0.14377774512544958,6.748567375679343,2024,12,2024-12
2024-12-26,0.0,0.0,0.14377774512544958,3.820003363569774,2024,12,2024-12
2024-12-27,0.0,0.0,0.0,0.1437777451254709,2024,12,2024-12
2024-12-28,1.752719297593013,1.752719297593013,1.752719297593006,1.896497042718484,2024,12,2024-12
2024-12-29,0.0,0.0,1.752719297593006,1.7527192975930272,2024,12,2024-12
2024-12-30,4.358279067388218,4.358279067388218,6.110998364981224,6.110998364981246,2024,12,2024-12
2024-12-31,64.03675860120684,64.03675860120684,68.39503766859505,70.14775696618808,2024,12,2024-12
